Review,Palabras,Lemma,Class
Me pareció muy simple y limitado en su oferta de productos. No se veía limpio.Lo que ahí se veía se encuentra en cualquier parte del país.,"['Me', 'pareció', 'muy', 'simple', 'y', 'limitado', 'en', 'su', 'oferta', 'de', 'productos', '.', 'No', 'se', 'veía', 'limpio.Lo', 'que', 'ahí', 'se', 'veía', 'se', 'encuentra', 'en', 'cualquier', 'parte', 'del', 'país', '.']",yo parecer mucho simple y limitado en su oferta de producto . no él ver limpio . él que ahí él ver él encontrar en cualquiera parte del país .,3
"Un hotel agradable con una buena ubicación para recorrer el Centro Histórico de Puebla sin tener que usar el vehículo. Le hace falta un servicio de café de cortesía y la alberca es muy pequeña, pero nos funcionó muy bien para conocer algunos museos, iglesias y sitios de interés sin tener que hacer uso del vehículo.","['Un', 'hotel', 'agradable', 'con', 'una', 'buena', 'ubicación', 'para', 'recorrer', 'el', 'Centro', 'Histórico', 'de', 'Puebla', 'sin', 'tener', 'que', 'usar', 'el', 'vehículo', '.', 'Le', 'hace', 'falta', 'un', 'servicio', 'de', 'café', 'de', 'cortesía', 'y', 'la', 'alberca', 'es', 'muy', 'pequeña', ',', 'pero', 'nos', 'funcionó', 'muy', 'bien', 'para', 'conocer', 'algunos', 'museos', ',', 'iglesias', 'y', 'sitios', 'de', 'interés', 'sin', 'tener', 'que', 'hacer', 'uso', 'del', 'vehículo', '.']","uno hotel agradable con uno buen ubicación para recorrer el Centro Histórico de Puebla sin tener que usar el vehículo . él hacer falta uno servicio de café de cortesía y el alberca ser mucho pequeño , pero yo funcionar mucho bien para conocer alguno museo , iglesia y sitio de interés sin tener que hacer uso del vehículo .",4
"Está bueno para visitar la iglesia perooo lo que vale mucho la pena son los restaurantes con la vista, me faltó probar la comida pero simplemente la vista vale la pena.Es un mirador natural y hay varias cosas para pasar la mañana.Es necesario llevar algo para el frío, incluso junta a la taquilla hay vendedores de bufandas y gorritos. Los necesitara! ⛄️","['Está', 'bueno', 'para', 'visitar', 'la', 'iglesia', 'perooo', 'lo', 'que', 'vale', 'mucho', 'la', 'pena', 'son', 'los', 'restaurantes', 'con', 'la', 'vista', ',', 'me', 'faltó', 'probar', 'la', 'comida', 'pero', 'simplemente', 'la', 'vista', 'vale', 'la', 'pena.Es', 'un', 'mirador', 'natural', 'y', 'hay', 'varias', 'cosas', 'para', 'pasar', 'la', 'mañana.Es', 'necesario', 'llevar', 'algo', 'para', 'el', 'frío', ',', 'incluso', 'junta', 'a', 'la', 'taquilla', 'hay', 'vendedores', 'de', 'bufandas', 'y', 'gorritos', '.', 'Los', 'necesitara', '!', '⛄️']","estar bueno para visitar el iglesia perooo él que valer mucho el pena ser el restaurante con el vista , yo faltar probar el comida pero simplemente el vista valer el pena . ser uno mirador natural y haber varios cosa para pasar el mañana . ser necesario llevar algo para el frío , incluso juntar a el taquilla haber vendedor de bufanda y gorrito . el necesitara ! ⛄ ️",4
Hotel Meliá Habana es un hotel muy lujoso. Las habitaciones son espaciosas y están bien amuebladas con un cómodo baño. La piscina está muy bien y tiene un bar en la piscina. Hay un montón de tumbonas en el sol o en la sombra. El desayuno tiene una amplia variedad de elegantes opciones. Es una lástima para un hotel que la mayoría del personal es arrogante y muestran poco interés por sus huéspedes. Sólo los hombres del mantenimiento y las señoras de la limpieza era muy amable. Llegamos al hotel después de un largo viaje. Queríamos tomar un baño y cambiar nuestra ropa. Pero después flotan media hora nuestro equipaje no había traído a nuestra habitación y todavía estaba en el vestíbulo del hotel en el tranvía. Fui hasta el conserje y le preguntó si el equipaje podría ser llevados a…,"['Hotel', 'Meliá', 'Habana', 'es', 'un', 'hotel', 'muy', 'lujoso', '.', 'Las', 'habitaciones', 'son', 'espaciosas', 'y', 'están', 'bien', 'amuebladas', 'con', 'un', 'cómodo', 'baño', '.', 'La', 'piscina', 'está', 'muy', 'bien', 'y', 'tiene', 'un', 'bar', 'en', 'la', 'piscina', '.', 'Hay', 'un', 'montón', 'de', 'tumbonas', 'en', 'el', 'sol', 'o', 'en', 'la', 'sombra', '.', 'El', 'desayuno', 'tiene', 'una', 'amplia', 'variedad', 'de', 'elegantes', 'opciones', '.', 'Es', 'una', 'lástima', 'para', 'un', 'hotel', 'que', 'la', 'mayoría', 'del', 'personal', 'es', 'arrogante', 'y', 'muestran', 'poco', 'interés', 'por', 'sus', 'huéspedes', '.', 'Sólo', 'los', 'hombres', 'del', 'mantenimiento', 'y', 'las', 'señoras', 'de', 'la', 'limpieza', 'era', 'muy', 'amable', '.', 'Llegamos', 'al', 'hotel', 'después', 'de', 'un', 'largo', 'viaje', '.', 'Queríamos', 'tomar', 'un', 'baño', 'y', 'cambiar', 'nuestra', 'ropa', '.', 'Pero', 'después', 'flotan', 'media', 'hora', 'nuestro', 'equipaje', 'no', 'había', 'traído', 'a', 'nuestra', 'habitación', 'y', 'todavía', 'estaba', 'en', 'el', 'vestíbulo', 'del', 'hotel', 'en', 'el', 'tranvía', '.', 'Fui', 'hasta', 'el', 'conserje', 'y', 'le', 'preguntó', 'si', 'el', 'equipaje', 'podría', 'ser', 'llevados', 'a…']",Hotel Meliá Habana ser uno hotel mucho lujoso . el habitación ser espaciosa y estar bien amueblada con uno cómodo baño . el piscina estar mucho bien y tener uno bar en el piscina . haber uno montón de tumbona en el sol o en el sombra . el desayuno tener uno amplio variedad de elegante opción . ser uno lástima para uno hotel que el mayoría del personal ser arrogante y mostrar poco interés por su huésped . sólo el hombre del mantenimiento y el señora de el limpieza ser mucho amable . llegar al hotel después de uno largo viaje . querer tomar uno baño y cambiar nuestro ropa . pero después flotar medio hora nuestro equipaje no haber traer a nuestro habitación y todavía estar en el vestíbulo del hotel en el tranvía . ir hasta el conserje y él preguntar si el equipaje poder ser llevar a …,4
"Primeramente me encantó el servicio, el personal esta realmente capacitado, me hospedé en las habitaciones más nuevas del hotel, pero el área de cabañas tiene una vista espectacular hacia el Popocateptl, tiene lugares realmente relajantes, el área donde sirven el desayuno es muy agradable. Puede ser un hotel familiar y bussines class. Sin dudarlo regresaría.","['Primeramente', 'me', 'encantó', 'el', 'servicio', ',', 'el', 'personal', 'esta', 'realmente', 'capacitado', ',', 'me', 'hospedé', 'en', 'las', 'habitaciones', 'más', 'nuevas', 'del', 'hotel', ',', 'pero', 'el', 'área', 'de', 'cabañas', 'tiene', 'una', 'vista', 'espectacular', 'hacia', 'el', 'Popocateptl', ',', 'tiene', 'lugares', 'realmente', 'relajantes', ',', 'el', 'área', 'donde', 'sirven', 'el', 'desayuno', 'es', 'muy', 'agradable', '.', 'Puede', 'ser', 'un', 'hotel', 'familiar', 'y', 'bussines', 'class', '.', 'Sin', 'dudarlo', 'regresaría', '.']","Primeramente yo encantar el servicio , el personal este realmente capacitado , yo hospedé en el habitación más nuevo del hotel , pero el área de cabaña tener uno vista espectacular hacia el Popocateptl , tener lugar realmente relajante , el área donde servir el desayuno ser mucho agradable . poder ser uno hotel familiar y bussín class . sin dudar él regresar .",5
"Paseo del Prado es una zona de paseo de la isla que lleva desde el Malecón hasta casi el Capitolo. Te puedes imaginar señoras y señores bien adobada, sin ensamblar paseos. por esta pasarela mostrando sus mejores armario la sombra de su sombrilla en la soleada tarde de primavera","['Paseo', 'del', 'Prado', 'es', 'una', 'zona', 'de', 'paseo', 'de', 'la', 'isla', 'que', 'lleva', 'desde', 'el', 'Malecón', 'hasta', 'casi', 'el', 'Capitolo', '.', 'Te', 'puedes', 'imaginar', 'señoras', 'y', 'señores', 'bien', 'adobada', ',', 'sin', 'ensamblar', 'paseos', '.', 'por', 'esta', 'pasarela', 'mostrando', 'sus', 'mejores', 'armario', 'la', 'sombra', 'de', 'su', 'sombrilla', 'en', 'la', 'soleada', 'tarde', 'de', 'primavera']","Paseo del Prado ser uno zona de paseo de el isla que llevar desde el Malecón hasta casi el Capitolo . tú poder imaginar señora y señor bien adobado , sin ensamblar paseo . por este pasarela mostrar su mejor armario el sombra de su sombrilla en el soleado tarde de primavera",4
"El paseo es muy bonito, pasas por abajo y por arriba de avenidas, lo q mas me impresiono fue la limpieza del agua, parece una alberca, es divertido y un paseo muy lindo! No se lo pierdan!!!","['El', 'paseo', 'es', 'muy', 'bonito', ',', 'pasas', 'por', 'abajo', 'y', 'por', 'arriba', 'de', 'avenidas', ',', 'lo', 'q', 'mas', 'me', 'impresiono', 'fue', 'la', 'limpieza', 'del', 'agua', ',', 'parece', 'una', 'alberca', ',', 'es', 'divertido', 'y', 'un', 'paseo', 'muy', 'lindo', '!', 'No', 'se', 'lo', 'pierdan', '!', '!', '!']","el paseo ser mucho bonito , pasa por abajo y por arriba de avenida , él q mas yo impresionar ser el limpieza del agua , parecer uno alberca , ser divertido y uno paseo mucho lindo ! no él él perder ! ! !",3
"Todos los días que estuve tuve que bajar 2 y hasta tres veces porque no funcionan las llaves para abrir la habitación.  Además, había varios huéspedes sin cubrebocas y no respetan el número de personas en el elevador.  No volveremos a este hotel.","['Todos', 'los', 'días', 'que', 'estuve', 'tuve', 'que', 'bajar', '2', 'y', 'hasta', 'tres', 'veces', 'porque', 'no', 'funcionan', 'las', 'llaves', 'para', 'abrir', 'la', 'habitación', '.', 'Además', ',', 'había', 'varios', 'huéspedes', 'sin', 'cubrebocas', 'y', 'no', 'respetan', 'el', 'número', 'de', 'personas', 'en', 'el', 'elevador', '.', 'No', 'volveremos', 'a', 'este', 'hotel', '.']","todo el día que estar tener que bajar 2 y hasta tres vez porque no funcionar el llave para abrir el habitación . además , haber varios huésped sin cubreboca y no respetar el número de persona en el elevador . no volver a este hotel .",2
"Un hotel un poco antiguo, pero que cumple muy bien con lo que promete. Tiene un rico bar y piscina, además hay shows en las noches super buenos para pasar un buen momento. La gente del hotel es encantadora, lo que si es que el aire acondicionado suena demasiado, y diria por que hay habitaciones muy viejas. Muy limpio todo. Queda lejos de el centro de la ciudad eso si.","['Un', 'hotel', 'un', 'poco', 'antiguo', ',', 'pero', 'que', 'cumple', 'muy', 'bien', 'con', 'lo', 'que', 'promete', '.', 'Tiene', 'un', 'rico', 'bar', 'y', 'piscina', ',', 'además', 'hay', 'shows', 'en', 'las', 'noches', 'super', 'buenos', 'para', 'pasar', 'un', 'buen', 'momento', '.', 'La', 'gente', 'del', 'hotel', 'es', 'encantadora', ',', 'lo', 'que', 'si', 'es', 'que', 'el', 'aire', 'acondicionado', 'suena', 'demasiado', ',', 'y', 'diria', 'por', 'que', 'hay', 'habitaciones', 'muy', 'viejas', '.', 'Muy', 'limpio', 'todo', '.', 'Queda', 'lejos', 'de', 'el', 'centro', 'de', 'la', 'ciudad', 'eso', 'si', '.']","uno hotel uno poco antiguo , pero que cumplir mucho bien con él que prometer . tener uno rico bar y piscinar , además haber show en el noches super buen para pasar uno buen momento . el gente del hotel ser encantador , él que si ser que el aire acondicionado sonar demasiado , y diria por que haber habitación mucho viejo . mucho limpio todo . quedar lejos de el centro de el ciudad ese si .",4
"El hotel en su generalidad está adecuado, limpio y habitaciones espaciosas, buen restaurante, y excelente ubicación, a pocos minutos de la zona centro y enfrente del parque Fundidora y Cintermex. Solo falta cuidar un poco el área de alberca.","['El', 'hotel', 'en', 'su', 'generalidad', 'está', 'adecuado', ',', 'limpio', 'y', 'habitaciones', 'espaciosas', ',', 'buen', 'restaurante', ',', 'y', 'excelente', 'ubicación', ',', 'a', 'pocos', 'minutos', 'de', 'la', 'zona', 'centro', 'y', 'enfrente', 'del', 'parque', 'Fundidora', 'y', 'Cintermex', '.', 'Solo', 'falta', 'cuidar', 'un', 'poco', 'el', 'área', 'de', 'alberca', '.']","el hotel en su generalidad estar adecuado , limpio y habitación espaciosa , buen restaurante , y excelente ubicación , a poco minuto de el zona centro y enfrente del parque Fundidora y Cintermex . solo falta cuidar uno poco el área de alberca .",4
"Estuve en este hotel hace unos dias,aparte de la excelente ubicación en el centro de la Habana Vieja no se lo recomiendo a nadie, Las habitaciones sucias, al igual que otros españoles comentamos que las colchas muy sucias o gastadas y las toallas con roturas you oxido como las mias daban asco, el desayuno pesimo ,comprendiendo que estabamos en Cuba  y hay carencias pero no pago por suciedad, como contrapartida diré que tiene una piscina que para despues de callejear no está mal ,a ese hotel no volveré","['Estuve', 'en', 'este', 'hotel', 'hace', 'unos', 'dias', ',', 'aparte', 'de', 'la', 'excelente', 'ubicación', 'en', 'el', 'centro', 'de', 'la', 'Habana', 'Vieja', 'no', 'se', 'lo', 'recomiendo', 'a', 'nadie', ',', 'Las', 'habitaciones', 'sucias', ',', 'al', 'igual', 'que', 'otros', 'españoles', 'comentamos', 'que', 'las', 'colchas', 'muy', 'sucias', 'o', 'gastadas', 'y', 'las', 'toallas', 'con', 'roturas', 'you', 'oxido', 'como', 'las', 'mias', 'daban', 'asco', ',', 'el', 'desayuno', 'pesimo', ',', 'comprendiendo', 'que', 'estabamos', 'en', 'Cuba', 'y', 'hay', 'carencias', 'pero', 'no', 'pago', 'por', 'suciedad', ',', 'como', 'contrapartida', 'diré', 'que', 'tiene', 'una', 'piscina', 'que', 'para', 'despues', 'de', 'callejear', 'no', 'está', 'mal', ',', 'a', 'ese', 'hotel', 'no', 'volveré']","estar en este hotel hacer uno dia , aparte de el excelente ubicación en el centro de el Habana Vieja no él él recomeir a nadie , el habitación sucio , al igual que otro español comentamos que el colcha mucho sucio o gastada y el toalla con rotura you oxido como el mia dar asco , el desayuno pesimo , comprender que estabamos en Cuba y haber carencia pero no pagar por suciedad , como contrapartida decir que tener uno piscina que para despues de callejear no estar mal , a ese hotel no volver",1
tienen una buena variedad en el menú. son muy rápidos para atenderte y la comida y salsas tienen muy buen sabor.,"['tienen', 'una', 'buena', 'variedad', 'en', 'el', 'menú', '.', 'son', 'muy', 'rápidos', 'para', 'atenderte', 'y', 'la', 'comida', 'y', 'salsas', 'tienen', 'muy', 'buen', 'sabor', '.']",tener uno buen variedad en el menú . ser mucho rápido para atenderte y el comida y salsa tener mucho buen sabor .,4
"Almorzamos allí durante la semana. No estaba muy lleno. El servicio estaba bien, la comida es regular, y mojitos fueron nada especial. Teníamos un buen almuerzo, pero esperaba más del lugar.
P. S. es bastante calor dentro.","['Almorzamos', 'allí', 'durante', 'la', 'semana', '.', 'No', 'estaba', 'muy', 'lleno', '.', 'El', 'servicio', 'estaba', 'bien', ',', 'la', 'comida', 'es', 'regular', ',', 'y', 'mojitos', 'fueron', 'nada', 'especial', '.', 'Teníamos', 'un', 'buen', 'almuerzo', ',', 'pero', 'esperaba', 'más', 'del', 'lugar', '.', 'P.', 'S.', 'es', 'bastante', 'calor', 'dentro', '.']","almorzar allí durante el semana . no estar mucho lleno . el servicio estar bien , el comida ser regular , y mojito ser nada especial . tener uno buen almuerzo , pero esperar más del lugar . P. S. ser bastante calor dentro .",3
"hay mucho olor en las habitaciones a algun producto quimico, el aire no funciona bien y hace ruido, y lo peor, encontre y mate una cucaracha en el baño.En general le falta una adecuación a todo el hotel de forma urgente, considerando el precio de las habitaciones","['hay', 'mucho', 'olor', 'en', 'las', 'habitaciones', 'a', 'algun', 'producto', 'quimico', ',', 'el', 'aire', 'no', 'funciona', 'bien', 'y', 'hace', 'ruido', ',', 'y', 'lo', 'peor', ',', 'encontre', 'y', 'mate', 'una', 'cucaracha', 'en', 'el', 'baño.En', 'general', 'le', 'falta', 'una', 'adecuación', 'a', 'todo', 'el', 'hotel', 'de', 'forma', 'urgente', ',', 'considerando', 'el', 'precio', 'de', 'las', 'habitaciones']","haber mucho olor en el habitación a algun producto quimico , el aire no funcionar bien y hacer ruido , y él peor , encontre y matir uno cucaracha en el baño . en general él faltar uno adecuación a todo el hotel de forma urgente , considerar el precio de el habitación",3
"El ambiente era muy relajado y agradable. De las cuatro platos, sólo uno, la crema de sopa de alubias era muy bueno. Pero los rillenos no eran muy sabroso. Los camarones de coco y el mango era overfried salsa no que vinos frescos. El salmón...en la ensalada de salmón ahumado estaba muy soso.Más","['El', 'ambiente', 'era', 'muy', 'relajado', 'y', 'agradable', '.', 'De', 'las', 'cuatro', 'platos', ',', 'sólo', 'uno', ',', 'la', 'crema', 'de', 'sopa', 'de', 'alubias', 'era', 'muy', 'bueno', '.', 'Pero', 'los', 'rillenos', 'no', 'eran', 'muy', 'sabroso', '.', 'Los', 'camarones', 'de', 'coco', 'y', 'el', 'mango', 'era', 'overfried', 'salsa', 'no', 'que', 'vinos', 'frescos', '.', 'El', 'salmón', '...', 'en', 'la', 'ensalada', 'de', 'salmón', 'ahumado', 'estaba', 'muy', 'soso.Más']","el ambiente ser mucho relajado y agradable . de el cuatro plato , sólo uno , el crema de sopa de alubia ser mucho bueno . pero el rilleno no ser mucho sabroso . el camarón de coco y el mango ser overfried salso no que vino fresco . el salmón ... en el ensalada de salmón ahumado estar mucho soso . más",5
"Estuvimos en familia. Un hermoso lugar para descansar y nada mas. Sin actividades (a pesar de estar anunciadas en cartelera), shows muy pobres, comida poco variada, tardaron en resolver un tema con WiFi, y hasta que no nos quejamos duramente no nos daban información fehaciente y adecuada. Es una lastima que teniendo una infraestructura tan adecuada no la aprovechen con un buen servicio. No volvería.","['Estuvimos', 'en', 'familia', '.', 'Un', 'hermoso', 'lugar', 'para', 'descansar', 'y', 'nada', 'mas', '.', 'Sin', 'actividades', '(', 'a', 'pesar', 'de', 'estar', 'anunciadas', 'en', 'cartelera', ')', ',', 'shows', 'muy', 'pobres', ',', 'comida', 'poco', 'variada', ',', 'tardaron', 'en', 'resolver', 'un', 'tema', 'con', 'WiFi', ',', 'y', 'hasta', 'que', 'no', 'nos', 'quejamos', 'duramente', 'no', 'nos', 'daban', 'información', 'fehaciente', 'y', 'adecuada', '.', 'Es', 'una', 'lastima', 'que', 'teniendo', 'una', 'infraestructura', 'tan', 'adecuada', 'no', 'la', 'aprovechen', 'con', 'un', 'buen', 'servicio', '.', 'No', 'volvería', '.']","estuvir en familia . uno hermoso lugar para descansar y nada mas . sin actividad ( a pesar de estar anunciado en cartelera ) , show mucho pobre , comida poco variado , tardar en resolver uno tema con WiFi , y hasta que no yo quejar duramente no yo dar información fehaciente y adecuado . ser uno lastima que tener uno infraestructura tanto adecuado no él aprovechen con uno buen servicio . no volver .",4
"Buscando un restaurante para sentarse, nos encontramos con el recepcionista del lugar que nos convenció que se liberaría una mesa en la terraza y que el lugar era una casa de familia que hacia comida. La mesa no se libero. Cuando nos trajeron la carta...Más","['Buscando', 'un', 'restaurante', 'para', 'sentarse', ',', 'nos', 'encontramos', 'con', 'el', 'recepcionista', 'del', 'lugar', 'que', 'nos', 'convenció', 'que', 'se', 'liberaría', 'una', 'mesa', 'en', 'la', 'terraza', 'y', 'que', 'el', 'lugar', 'era', 'una', 'casa', 'de', 'familia', 'que', 'hacia', 'comida', '.', 'La', 'mesa', 'no', 'se', 'libero', '.', 'Cuando', 'nos', 'trajeron', 'la', 'carta', '...', 'Más']","buscar uno restaurante para sentar él , yo encontrar con el recepcionista del lugar que yo convencer que él liberar uno mesa en el terraza y que el lugar ser uno casa de familia que hacia comida . el mesa no él libero . cuando yo traer el carta ... más",5
"son las palabras que describen no sólo de metro pero todo Medellín. muy acogedora y cálida ciudad. excelente transporte, clima y comida.","['son', 'las', 'palabras', 'que', 'describen', 'no', 'sólo', 'de', 'metro', 'pero', 'todo', 'Medellín', '.', 'muy', 'acogedora', 'y', 'cálida', 'ciudad', '.', 'excelente', 'transporte', ',', 'clima', 'y', 'comida', '.']","ser el palabra que describir no sólo de metro pero todo Medellín . mucho acogedoro y cálido ciudad . excelente transporte , clima y comida .",5
"Excelente restaurante, ofrece opciones a la carta o menú degustación con una cocina de muy buen gusto y con ingredientes locales preparados con maestría. Los visité con mi esposa para cenar y la experiencia fue muy placentera, desde la recepción hasta la despedida el servicio...fue muy bueno, los tiempos bastante cómodos y la visita fue hasta educativa en términos de gastronomía. Lo recomiendo ampliamente.Más","['Excelente', 'restaurante', ',', 'ofrece', 'opciones', 'a', 'la', 'carta', 'o', 'menú', 'degustación', 'con', 'una', 'cocina', 'de', 'muy', 'buen', 'gusto', 'y', 'con', 'ingredientes', 'locales', 'preparados', 'con', 'maestría', '.', 'Los', 'visité', 'con', 'mi', 'esposa', 'para', 'cenar', 'y', 'la', 'experiencia', 'fue', 'muy', 'placentera', ',', 'desde', 'la', 'recepción', 'hasta', 'la', 'despedida', 'el', 'servicio', '...', 'fue', 'muy', 'bueno', ',', 'los', 'tiempos', 'bastante', 'cómodos', 'y', 'la', 'visita', 'fue', 'hasta', 'educativa', 'en', 'términos', 'de', 'gastronomía', '.', 'Lo', 'recomiendo', 'ampliamente.Más']","excelente restaurante , ofrecer opción a el carta o menú degustación con uno cocina de mucho buen gusto y con ingrediente local preparado con maestría . el visitar con mi esposa para cenar y el experiencia ser mucho placentero , desde el recepción hasta el despedida el servicio ... ser mucho bueno , el tiempo bastante cómodo y el visita ser hasta educativo en término de gastronomía . él recomeir ampliamente . más",4
